股票代码,涨跌链接字符串
sz000516,010101101100101000001111100100011100000101100110001100011101
sz300667,000100101000111010011110101000111000101100010100101010011101
sz300831,010101101000111010001110101000011010111101110101001110011101
sz301626,111001110011110010101111101000100000100101110111011101110101
sz300032,010001101000011100001111200010100010110101110001001110011100
sz301307,111001102000110111001111001000110010100101110000001010010100
sz300602,101001101010111010101110101000110000100101110000101111011101
sz301348,110100101001101010001110101000101000100101110100001010111101
sz001208,011000101110111110100110101000111000110201000101000010111111
sz001231,010101010110101111011011100001001011010101111101100000111001
sz301419,001001111010110010111110101000101000100100111101101010011011
sz301519,010101111010011110101110100001111000110101111100101100111011
sz000980,010101111100101110010110100010111000010100101101001100111101
sz000657,110000100100001100101010111011101001001111100011010110010001
sz002984,000000111000011010001110101000011000100100110110001110011101
sz000795,011102110100011010010010101011101000100101110111001000011101
sz300543,101000101010111010001110101000111000100101110101101110011101
sz002233,111101100001110101100010011000011101000010101001000010100011
sz301181,001001111100101111011111100001111011110100010001100000011001
sz002587,000100111010101010001010101010111000100101110100001010011001
sz002201,111111111100101110000111001000110100110101100101001000111111
sz300837,011101100110101010001011101100111000110101101101000000011001
sz002808,101010101111000011001111101011100001100000101110001010011001
sz300825,001000101000111110101110101000111000100100010101101011011101
sz002119,110001101000101100101110100010101000100101111101111110111101
sz301578,100000111010111010101110101000110000101101101101101010011101
sz300488,001000101000001010001110101010100010100101110001001110011101
sz000017,111001110111101100100111100010111110111101100101101000011001
sz301272,011101111100111010101111101001101000100101101101101000011001
sz300272,000101111110101111001101101000111000110101000111000000011101
sz002123,101001111010101010111110100011112001000101011011001000011111
sz300349,011001101010111010101111101000111001001101110101101100011101
sz002774,100000111100101110001110110010110111100101111000001101011001
sz300636,011101111110111101001110101001101101010111010100101000111001
sz002533,010000110100111110001110101000111001101100010101001000011101
sz000709,010100100100111001111011000110010000110010100101000100011101
sz000862,110101110110102001100010100010111100110101101010001100111101
sz301499,101000101000111110001110101000101110101101100111101000011101
sz300712,011001110010011010010110100000111000100100110101101010011001
sz002715,101000111110101100101010101100111101010001100101101010010011
sz002560,010100101100111101001111201102100011011101000101010110011111
sz002725,011100111010101110101110100000111100100101111101101010111101
sz300204,010100101111122012100001010100101212121222000200211000120111
sz002344,011100111100111100001011100010011000110101100101001100011111
sz002585,010100101010111110001101100010110001110101101101001000111011
sz301585,110101101001001010001011101100101101100100111101111000011101
sz301157,100100111000111010001110100000001000100101111101101011011101
sz000957,010000111010101110101011101000101100001100000101001100011101
sz300029,010010111110111110001110110000111100111010010101101100011101
sz300615,011001101000111110111111100000101010100100111101001010011011
sz002192,010100101000011110001110101010010100110101100001001101011100
sz001260,011001111100111101001110100000101100010101101100100000011011
sz300469,110001212001011100011100100010101000111101110001001110110111
sz002545,011101111110101100101111010010101100010001111111100101101011
sz000981,000101111100111010101110201011111001001101001100100010011011
sz003027,110100110110121101001010110010101000110101101110101000111001
sz001378,011000101010110010101010101001111000010101111101101000011101
sz301265,010101101110101111001001100001101000111101011101101000011101
sz301395,100101111100101111001010100010110001111001001101101000011100
sz301136,011101111100111000001111101000011100110101110000001000111010
sz002838,110001102100101010001011111010101010000101001110101010011101
sz002382,010100110100101100001110011011111101010101101110000100111001
sz001234,010000112010100010001010110011011000011111111002001000011111
sz002973,001000111110101010101110000010110000111101200101001010110101
sz300018,011101101100111110101010100000111000101101110101001010011011
sz301290,011101111010100100011010101110101011001201000100000000011001
sz300417,011001110110101111101110101000101000100101011101101000011011
sz002054,010000111110101110001111100110111000110111101100100000011001
sz300763,010000111000001100101010111000010000100101110111001010011101
sz300437,010101110110111010001011100011101000110101101100001111010011
sz300613,101001101000101010101110101000011000111101111100000110011101
sz001218,010100110110111111001011000001110001110101101101000000011101
sz300374,010101110000101100101110101010011000110101101101001000011101
sz000691,001010011111000020022200000011011101000110111000000000011011
sz002822,000100101110111110100110110110000001110101001001100000011101
sz301258,011101111110001201110010100101111011110001000110001000011001
sz002876,110000101000111010101010101010100001100100111101001110011111
sz002812,011101101010111000101110101010001100010101100101000110111111
sz300960,100101111100001010001010201001110101110000010001101100011211
sz301135,101000111010111110001111201011101000100100110101101010011001
sz002140,101100101010101110001011101000011000001100101101001000111001
sz300639,010101111110101100001110101001101001010111100100001000011011
sz301468,010101111110101110101110101010111101110101001110101010111111
sz301300,111101111110101110001010101001212000100001001100101000011101
sz002823,001000111100011010101110101000101000100101110101001010011001
sz002687,011100110111101101001011110001011000011101101101001000011101
sz000089,010101101101001111001010001011010110111001001001000100101101
sz301100,011101101000101111011010101101101000110101101101001000011001
sz000533,010001101110011010101110100010111011111101101010011000111101
sz002999,011101110100101101001111100111111000110111101101100100111011
sz002144,100100110010101110101011120101111000111101101101101000011111
sz300942,010101111110001110010111111000111101010101010101101000111001
sz002321,000111010100101000001011000010011000110101100101010001011001
sz002893,010101101110111101100010111000111100100101110101001000011101
sz300886,111101110110101111011110100002011101011001101120201000011001
sz002821,010000101000011111111110011011011111011111100110101000111101
sz301392,110111211202100100201100100100110010000101110110101111110101
sz300259,011000111010111110100111100000111000110101110101101010011101
sz002090,111100101011111010101010110000011110110100110000001000011100
sz300326,001110111111001000000110111000111000100111100000001000011011
sz300994,011100110220001102000120101010111001100101100100100000011001
sz301202,001001101000011011101100101010101110100101011101001010011101
sz300948,110101110010111010001111100001111000110101111100101000011001
sz002679,111001110100101100101111110001011000111101101111101100011011
sz301355,010101111010000101001011101011111001110101110111101000010011
sz002703,000000111100011100001111100100110101100100010001101100110000
